uid,slice,Model_Global_RMSD,Base_Global_RMSD,Model_HighDose_RMSD,Base_HighDose_RMSD,Model_HighDose_MAX_Error,Model_HighDose_95th_Error
N/A,-1,0.0021751036401838064,0.004782309290021658,0.0037671581376343966,0.050437942147254944,0.0,0.0
N/A,-1,0.0019994680769741535,0.005116512533277273,0.002911659423261881,0.04881124570965767,0.0,0.0
N/A,-1,0.0018941592425107956,0.004471893887966871,0.009348785504698753,0.046517547219991684,0.0554388165473938,0.018287189304828644
N/A,-1,0.0018870978383347392,0.005315060261636972,0.0032043280079960823,0.04855084791779518,0.0,0.0
N/A,-1,0.001650270540267229,0.005447957199066877,0.003906311932951212,0.05042274296283722,0.0,0.0
N/A,-1,0.001548563945107162,0.0048238798044621944,0.0027413771022111177,0.04670253396034241,0.0,0.0
N/A,-1,0.002004048554226756,0.005069820210337639,0.008894851431250572,0.05142875388264656,0.05189919471740723,0.023100972175598145
N/A,-1,0.002180264564231038,0.005218436475843191,0.008715402334928513,0.048818401992321014,0.0,0.0
N/A,-1,0.0021650216076523066,0.005741331726312637,0.009357823990285397,0.04883240908384323,0.0,0.0
N/A,-1,0.0018115171696990728,0.005493089556694031,0.005160214379429817,0.0393018014729023,0.0,0.0
N/A,-1,0.0031996555626392365,0.0048926458694040775,0.018948914483189583,0.04235711321234703,0.07608282566070557,0.04084063693881035
N/A,-1,0.0017635667463764548,0.0016170252347365022,0.003324144287034869,0.013132532127201557,0.0,0.0
N/A,-1,0.0022906139492988586,0.004802874755114317,0.012943369336426258,0.049555711448192596,0.0,0.0
N/A,-1,0.0016230226028710604,0.0013807541690766811,0.0029556986410170794,0.011494283564388752,0.0,0.0
N/A,-1,0.002961785299703479,0.006159576587378979,0.007754177786409855,0.04177349433302879,0.031162172555923462,0.016880497336387634
N/A,-1,0.001997316023334861,0.0051260218024253845,0.007537266239523888,0.04419616609811783,0.0,0.0
N/A,-1,0.002237530192360282,0.0054186563938856125,0.006402371916919947,0.04413397237658501,0.0,0.0
N/A,-1,0.0017365890089422464,0.0048758196644485,0.0037736166268587112,0.0438024140894413,0.0,0.0
N/A,-1,0.0021836492232978344,0.0048349578864872456,0.012681107968091965,0.05014641582965851,0.06869661808013916,0.030279895290732384
N/A,-1,0.002457006135955453,0.0051976460963487625,0.012750351801514626,0.04565973952412605,0.0,0.0
N/A,-1,0.0021656265016645193,0.002140446798875928,0.0065472726710140705,0.014229953289031982,0.0,0.0
N/A,-1,0.002120703924447298,0.005411992315202951,0.007110424339771271,0.040643513202667236,0.0,0.0
N/A,-1,0.0019123866222798824,0.00471580820158124,0.01162848062813282,0.048683635890483856,0.06893765926361084,0.027553927153348923
N/A,-1,0.001634575193747878,0.002942594001069665,0.0046181390061974525,0.022935017943382263,0.0,0.0
N/A,-1,0.0019621383398771286,0.005675601772964001,0.006169965025037527,0.04142600670456886,0.0,0.0
N/A,-1,0.001563618308864534,0.003804071107879281,0.004423187579959631,0.029684288427233696,0.0,0.0
N/A,-1,0.002279269276186824,0.004835227504372597,0.004169382154941559,0.04678858444094658,0.015593945980072021,0.0082845538854599
N/A,-1,0.0023963418789207935,0.005585990380495787,0.006305703427642584,0.043685320764780045,0.0,0.0
N/A,-1,0.0022101583890616894,0.004907130729407072,0.004947727080434561,0.05019695311784744,0.0,0.0
N/A,-1,0.002195875160396099,0.005239340476691723,0.003749519819393754,0.04417746514081955,0.0,0.0
